,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,States,Counties
36736,San Angelo,23117,Valid,"Iron, IIIAB",88000.0,Found,1897.0,31.41667,-100.35,"(31.41667, -100.35)",23.0,2923.0
36737,San Bernardino Wash,55265,Valid,L5,258.0,Found,2010.0,34.00056,-115.72972,"(34.00056, -115.72972)",8.0,1177.0
36741,San Emigdio,23122,Valid,H4,36000.0,Found,1887.0,36.0,-119.0,"(36.0, -119.0)",8.0,81.0
36743,San Francisco Mountains,23124,Valid,"Iron, IVA",1700.0,Found,1920.0,35.0,-112.0,"(35.0, -112.0)",7.0,986.0
36744,San Joaquin,47356,Valid,L5/6,31.8,Found,2005.0,32.16657,-111.11718,"(32.16657, -111.11718)",7.0,942.0
36813,San Pedro Springs,23131,Valid,L6,72.0,Found,1887.0,29.5,-98.5,"(29.5, -98.5)",23.0,3027.0
36815,Sand Creek,23133,Valid,H5,2443.0,Found,1986.0,39.43,-99.995,"(39.43, -99.995)",17.0,1949.0
36816,Sand Draw,23134,Valid,H5,1200.0,Found,1947.0,40.81667,-102.25,"(40.81667, -102.25)",9.0,36.0
36817,Sanderson,23135,Valid,"Iron, IIIAB",6800.0,Found,1936.0,30.13333,-102.15,"(30.13333, -102.15)",23.0,2920.0
36826,Sandy Creek,23158,Valid,L5,1330.0,Found,1999.0,40.43333,-98.06667,"(40.43333, -98.06667)",19.0,450.0
36879,Sandia Mountains,23156,Valid,"Iron, IIAB",45000.0,Found,1925.0,35.25,-106.5,"(35.25, -106.5)",11.0,1988.0
36880,Sandtown,23157,Valid,"Iron, IIIAB",9350.0,Found,1938.0,35.93333,-91.63333,"(35.93333, -91.63333)",15.0,1026.0
36892,Sappa,23175,Valid,L6,5950.0,Found,1983.0,39.84433,-100.51,"(39.84433, -100.51)",17.0,1941.0
36893,Sardis,23177,Valid,"Iron, IAB complex",800000.0,Found,1940.0,32.94889,-81.865,"(32.94889, -81.865)",31.0,1420.0
36903,Savannah,23189,Valid,"Iron, IIIAB",60000.0,Found,1923.0,35.16667,-88.18333,"(35.16667, -88.18333)",39.0,2051.0
36904,Sawtooth Knob,23191,Valid,"Iron, IIAB",18.54,Found,2002.0,40.86217,-118.54167,"(40.86217, -118.54167)",10.0,2397.0
36905,Sawyer,53806,Valid,H4,8100.0,Found,2006.0,37.52392,-98.62993,"(37.52392, -98.62993)",17.0,330.0
37384,Scott City,23462,Valid,H5,2135.0,Found,1905.0,38.46667,-100.93333,"(38.46667, -100.93333)",17.0,1290.0
37417,Scottsville,23466,Valid,"Iron, IIAB",10000.0,Found,1867.0,36.76667,-86.16667,"(36.76667, -86.16667)",36.0,1875.0
37418,Scurry,23468,Valid,H5,118000.0,Found,1937.0,32.5,-101.0,"(32.5, -101.0)",23.0,779.0
37419,Seagraves,23469,Valid,H4,13000.0,Found,1962.0,32.93333,-102.58333,"(32.93333, -102.58333)",23.0,3192.0
37420,Seagraves (b),23470,Valid,H5,4600.0,Found,1976.0,32.91722,-102.5,"(32.91722, -102.5)",23.0,3192.0
37421,Seagraves (c),23471,Valid,L6/7,26810.0,Found,1989.0,32.98333,-102.56667,"(32.98333, -102.56667)",23.0,801.0
37425,Seguin,23478,Valid,H6,750.0,Found,1956.0,39.36667,-100.63333,"(39.36667, -100.63333)",17.0,1293.0
37426,Seibert (a),23479,Valid,H5,3500.0,Found,1941.0,39.3,-102.83333,"(39.3, -102.83333)",9.0,1009.0
37427,Seibert (b),23480,Valid,L6,8600.0,Found,1991.0,39.27667,-102.88667,"(39.27667, -102.88667)",9.0,1009.0
37429,Selden,23484,Valid,LL5,1560.0,Found,1960.0,39.53333,-100.56667,"(39.53333, -100.56667)",17.0,1293.0
37430,Seligman,23485,Valid,"Iron, IAB-MG",2200.0,Found,1949.0,35.28333,-112.86667,"(35.28333, -112.86667)",7.0,944.0
37431,Selma,23486,Valid,H4,140600.0,Found,1906.0,32.4,-87.0,"(32.4, -87.0)",29.0,1542.0
37432,Seminole,23488,Valid,H4,43900.0,Found,1961.0,32.68333,-102.61667,"(32.68333, -102.61667)",23.0,3192.0
37433,Seminole (b),23489,Valid,H4,1184.0,Found,1965.0,32.54333,-102.705,"(32.54333, -102.705)",23.0,3192.0
37434,Seminole (c),23490,Valid,H4,1711.0,Found,1967.0,32.55,-102.39167,"(32.55, -102.39167)",23.0,3192.0
37435,Seminole (d),23491,Valid,H6,1710.0,Found,1976.0,32.71667,-102.65,"(32.71667, -102.65)",23.0,3192.0
37436,Seminole (e),23492,Valid,H5,758.2,Found,1977.0,32.71667,-102.65,"(32.71667, -102.65)",23.0,3192.0
37437,Seminole (f),54436,Valid,H5,5421.0,Found,2008.0,32.70038,-102.67268,"(32.70038, -102.67268)",23.0,3192.0
37438,Seminole (g),55293,Valid,H5,640.4,Found,1999.0,32.71667,-102.65,"(32.71667, -102.65)",23.0,3192.0
37439,Seminole Draw (a),23493,Valid,L6,478.0,Found,1976.0,32.71667,-102.65,"(32.71667, -102.65)",23.0,3192.0
37440,Seminole Draw (b),23494,Valid,H5,1192.7,Found,1976.0,32.71667,-102.65,"(32.71667, -102.65)",23.0,3192.0
37441,Seneca,23497,Valid,H4,1900.0,Found,1936.0,39.83333,-96.06667,"(39.83333, -96.06667)",17.0,328.0
37442,Seneca Falls,23498,Valid,"Iron, IIIAB",4000.0,Found,1850.0,42.91667,-76.78333,"(42.91667, -76.78333)",47.0,2144.0
37443,Seneca Township,23499,Valid,"Iron, IVA",11500.0,Found,1923.0,41.78333,-84.18333,"(41.78333, -84.18333)",50.0,1263.0
37446,Seth Ward,23505,Valid,H5,3800.0,Found,1977.0,34.26889,-101.64722,"(34.26889, -101.64722)",23.0,751.0
37450,Seymour,23511,Valid,"Iron, IAB-MG",25900.0,Found,1940.0,37.2375,-92.78694,"(37.2375, -92.78694)",18.0,2221.0
37451,Shafter Lake,23513,Valid,H5,3027.0,Found,1933.0,32.4,-102.58333,"(32.4, -102.58333)",23.0,815.0
37473,Shallowater,23522,Valid,Aubrite,4650.0,Found,1936.0,33.7,-101.93333,"(33.7, -101.93333)",23.0,772.0
37475,Sharon Springs,23524,Valid,L6,23400.0,Found,1983.0,38.77083,-101.79833,"(38.77083, -101.79833)",17.0,339.0
37476,Shaw,23526,Valid,L6/7,17500.0,Found,1937.0,39.53333,-103.33333,"(39.53333, -103.33333)",9.0,30.0
37478,Sheephole Valley,23527,Valid,H4,62.1,Found,1999.0,34.125,-115.56333,"(34.125, -115.56333)",8.0,78.0
37479,Sheephole Valley 002,23528,Valid,L4,4.4,Found,1999.0,34.125,-115.56333,"(34.125, -115.56333)",8.0,78.0
37481,Shields,23533,Valid,H5,9780.0,Found,1962.0,38.7,-100.35,"(38.7, -100.35)",17.0,317.0
37482,Shingle Springs,23535,Valid,"Iron, ungrouped",39000.0,Found,1869.0,38.66667,-120.93333,"(38.66667, -120.93333)",8.0,1187.0
37609,Shrewsbury,23581,Valid,"Iron, IAB-sLL",12000.0,Found,1907.0,39.76667,-76.66667,"(39.76667, -76.66667)",48.0,2656.0
37610,Sidney,23585,Valid,L,6000.0,Found,1941.0,41.05,-102.9,"(41.05, -102.9)",19.0,2242.0
37613,Sierra County,23589,Valid,H5,1000.0,Found,1962.0,33.0,-107.5,"(33.0, -107.5)",11.0,1991.0
37618,Silurian Dry Lake,23595,Valid,LL6,43.8,Found,2000.0,35.51752,-116.17607,"(35.51752, -116.17607)",8.0,78.0
37619,Silver Bell,23596,Valid,"Iron, IIAB",5100.0,Found,1939.0,32.48333,-111.56667,"(32.48333, -111.56667)",7.0,942.0
37620,Silver Crown,23597,Valid,"Iron, IAB-MG",11600.0,Found,1887.0,41.23333,-104.98333,"(41.23333, -104.98333)",14.0,3119.0
37621,Silver Dry Lake 001,23598,Valid,L4,218.8,Found,2000.0,35.37333,-116.125,"(35.37333, -116.125)",8.0,78.0
37622,Silver Dry Lake 002,23599,Valid,H6,16.5,Found,2000.0,35.34443,-116.11485,"(35.34443, -116.11485)",8.0,78.0
37624,Silverton (Texas),23601,Valid,H4,2576.0,Found,1938.0,34.53333,-101.18333,"(34.53333, -101.18333)",23.0,3147.0
37637,Slaton,23625,Valid,L4,1070.0,Found,1941.0,33.43333,-101.75,"(33.43333, -101.75)",23.0,772.0
37665,Sligo,23644,Valid,H3.9,78.0,Found,1976.0,33.11861,-102.74056,"(33.11861, -102.74056)",23.0,2966.0
37667,Slovak,23647,Valid,H5,8220.0,Found,1962.0,34.65,-91.58333,"(34.65, -91.58333)",15.0,997.0
37669,Smith Center,23649,Valid,L6,1585.0,Found,1937.0,39.83333,-99.01667,"(39.83333, -99.01667)",17.0,1295.0
37670,Smithland,23650,Valid,"Iron, IVA",5000.0,Found,1839.0,37.13333,-88.4,"(37.13333, -88.4)",36.0,1386.0
37671,Smithonia,23651,Valid,"Iron, IIAB",69900.0,Found,1940.0,34.0,-83.16667,"(34.0, -83.16667)",31.0,1515.0
37672,Smith's Mountain,23652,Valid,"Iron, IIIAB",5000.0,Found,1863.0,36.41667,-80.0,"(36.41667, -80.0)",37.0,2475.0
37674,Smithville,23654,Valid,"Iron, IAB-MG",70500.0,Found,1840.0,35.98333,-85.85,"(35.98333, -85.85)",39.0,2006.0
37675,Smokey Spring,57453,Valid,H4,254.0,Found,2011.0,40.95465,-118.49693,"(40.95465, -118.49693)",10.0,2397.0
37676,Smyer,23655,Valid,H6,3273.0,Found,1968.0,33.58333,-102.16667,"(33.58333, -102.16667)",23.0,756.0
37678,Snyder,23657,Valid,H3,16900.0,Found,1983.0,32.71667,-100.91667,"(32.71667, -100.91667)",23.0,2886.0
37679,Snyder Hill,23658,Valid,L5,1160.0,Found,1994.0,32.15833,-111.11333,"(32.15833, -111.11333)",7.0,942.0
37680,Social Circle,23659,Valid,"Iron, IVA",99300.0,Found,1927.0,33.7,-83.7,"(33.7, -83.7)",31.0,1614.0
37683,Somervell County,23665,Valid,"Pallasite, PMG",11800.0,Found,1919.0,32.18333,-97.8,"(32.18333, -97.8)",23.0,3185.0
37684,Somesbar,23666,Valid,H6,60.0,Found,1977.0,41.38333,-123.5,"(41.38333, -123.5)",8.0,1337.0
37685,Soper,23669,Valid,"Iron, ungrouped",3700.0,Found,1938.0,34.03333,-95.58333,"(34.03333, -95.58333)",20.0,2712.0
37688,South Bend,23675,Valid,"Pallasite, PMG",2500.0,Found,1893.0,41.65,-86.21667,"(41.65, -86.21667)",35.0,1202.0
37689,South Byron,23676,Valid,"Iron, ungrouped",6000.0,Found,1915.0,43.03333,-78.03333,"(43.03333, -78.03333)",47.0,2086.0
37692,South Plains,23680,Valid,L5,4763.0,Found,1971.0,34.26667,-101.25,"(34.26667, -101.25)",23.0,3188.0
37696,Spade,23686,Valid,H6,8860.0,Found,2000.0,34.00111,-102.12833,"(34.00111, -102.12833)",23.0,768.0
37697,Spearman,23687,Valid,"Iron, IIIAB",10400.0,Found,1934.0,36.25,-101.21667,"(36.25, -101.21667)",23.0,2021.0
37698,Springer,23688,Valid,H5,8143.0,Found,1965.0,36.34611,-97.185,"(36.34611, -97.185)",20.0,711.0
37699,Springfield,23689,Valid,L6,3200.0,Found,1937.0,37.38333,-102.63333,"(37.38333, -102.63333)",9.0,1397.0
37700,Springfield (b),23690,Valid,L,229.3,Found,1937.0,37.48333,-102.67667,"(37.48333, -102.67667)",9.0,1397.0
37701,Springlake,23691,Valid,L6,17300.0,Found,1980.0,34.34444,-102.22361,"(34.34444, -102.22361)",23.0,828.0
37703,Spruce 001,56165,Valid,L5,983.0,Found,2011.0,40.801,-114.701,"(40.801, -114.701)",10.0,2359.0
37704,Spruce 002,56166,Valid,L6,18.0,Found,2011.0,40.792,-114.708,"(40.792, -114.708)",10.0,2359.0
37705,Squaw Creek,23693,Valid,"Iron, IIAB",14500.0,Found,,32.0,-98.0,"(32.0, -98.0)",23.0,752.0
37707,St. Ann,23079,Valid,H6,373.5,Found,1938.0,40.45,-100.75,"(40.45, -100.75)",19.0,455.0
37709,St. Francois County,23085,Valid,"Iron, IC",3600.0,Found,1863.0,37.75,-90.5,"(37.75, -90.5)",18.0,540.0
37710,St. Genevieve County,23086,Valid,"Iron, IIIF",244500.0,Found,1888.0,37.96667,-90.31667,"(37.96667, -90.31667)",18.0,2209.0
37711,St. Lawrence,23088,Valid,LL6,2600.0,Found,1965.0,31.73333,-101.505,"(31.73333, -101.505)",23.0,747.0
37712,St. Peter,23094,Valid,L5,6800.0,Found,1957.0,39.4,-100.03333,"(39.4, -100.03333)",17.0,1949.0
37713,St. Vrain,23095,Valid,OC,45.5,Found,1971.0,34.31833,-103.47167,"(34.31833, -103.47167)",11.0,3143.0
37714,Starvation Flat,44800,Valid,L5,1250.0,Found,2002.0,36.7845,-114.94967,"(36.7845, -114.94967)",10.0,480.0
37716,Statesboro,23715,Valid,L5,2158.26,Found,2000.0,32.4375,-81.91667,"(32.4375, -81.91667)",31.0,1154.0
37717,Staunton,23716,Valid,"Iron, IIIE",43500.0,Found,1869.0,38.21667,-79.05,"(38.21667, -79.05)",40.0,2752.0
37720,Sterley,56575,Valid,"Pallasite, PMG",1724.8,Found,1950.0,34.21,-101.39,"(34.21, -101.39)",23.0,3188.0
37721,Sterling,23723,Valid,Pallasite,679.5,Found,1900.0,40.6,-103.18333,"(40.6, -103.18333)",9.0,1014.0
37723,Stewart Valley 001,55530,Valid,H6,75.6,Found,2001.0,36.2058,-116.17042,"(36.2058, -116.17042)",8.0,1191.0
37724,Stewart Valley 002,55531,Valid,L6,28.9,Found,2001.0,36.20758,-116.16918,"(36.20758, -116.16918)",10.0,1191.0
37725,Stewart Valley 003,55588,Valid,H4,6.8,Found,2001.0,36.21153,-116.16785,"(36.21153, -116.16785)",10.0,1191.0
37726,Stewart Valley 004,55532,Valid,L6,58.9,Found,2001.0,36.25547,-116.18552,"(36.25547, -116.18552)",10.0,2401.0
37727,Stewart Valley 005,55533,Valid,L6,62.0,Found,2001.0,36.22907,-116.17935,"(36.22907, -116.17935)",10.0,2401.0
37728,Stewart Valley 006,55534,Valid,H4,20.1,Found,2001.0,36.23728,-116.1722,"(36.23728, -116.1722)",10.0,2401.0
37729,Stewart Valley 007,55535,Valid,H4,8.7,Found,2001.0,36.23722,-116.17242,"(36.23722, -116.17242)",10.0,2401.0
37730,Stewart Valley 008,55536,Valid,H6,4.2,Found,2001.0,36.23743,-116.17223,"(36.23743, -116.17223)",10.0,2401.0
37731,Stewart Valley 009,55537,Valid,LL5,375.0,Found,2003.0,36.17557,-116.159,"(36.17557, -116.159)",8.0,1191.0
37732,Stewart Valley 010,55538,Valid,H5,41.7,Found,2003.0,36.18472,-116.14342,"(36.18472, -116.14342)",8.0,1191.0
37733,Stewart Valley 011,55539,Valid,H6,49.6,Found,2003.0,36.21017,-116.16825,"(36.21017, -116.16825)",10.0,1191.0
37734,Stewart Valley 012,55528,Valid,H6,130.0,Found,2012.0,36.235,-116.18358,"(36.235, -116.18358)",10.0,2401.0
37736,Stoneham,31330,Valid,H5,5000.0,Found,1960.0,40.63783,-103.69717,"(40.63783, -103.69717)",9.0,1072.0
37737,Stonington,23727,Valid,H5,2700.0,Found,1942.0,37.28333,-102.2,"(37.28333, -102.2)",9.0,1397.0
37738,Stratton,23730,Valid,OC,121.0,Found,1964.0,39.22167,-102.59,"(39.22167, -102.59)",9.0,1009.0
37740,Study Butte,23734,Valid,H3-6,417.0,Found,1983.0,29.30167,-103.5,"(29.30167, -103.5)",23.0,3062.0
37741,Stump Spring 083,52752,Valid,LL6,13700.0,Found,2010.0,35.98728,-115.85828,"(35.98728, -115.85828)",10.0,2401.0
37742,Sublette,23735,Valid,L6,1300.0,Found,1952.0,37.5,-100.83333,"(37.5, -100.83333)",17.0,1233.0
37745,Sulphur Springs Draw,23740,Valid,H5,1892.0,Found,1990.0,32.98333,-102.37833,"(32.98333, -102.37833)",23.0,801.0
37746,Summerfield,23743,Valid,L5,6200.0,Found,1979.0,34.76667,-102.41667,"(34.76667, -102.41667)",23.0,3163.0
37747,Summit,23744,Valid,"Iron, IIAB",1000.0,Found,1890.0,34.2,-86.48333,"(34.2, -86.48333)",29.0,1489.0
37748,Sunray,23746,Valid,H4,4300.0,Found,1985.0,36.0,-101.83333,"(36.0, -101.83333)",23.0,780.0
37749,Sunstone Knoll,23747,Valid,L6,15.6,Found,1985.0,39.16278,-112.70806,"(39.16278, -112.70806)",13.0,898.0
37750,Superior Valley 001,23748,Valid,H5,3.4,Found,2000.0,35.25448,-117.10972,"(35.25448, -117.10972)",8.0,78.0
37751,Superior Valley 002,23749,Valid,L6,145.0,Found,2000.0,35.22358,-117.1136,"(35.22358, -117.1136)",8.0,78.0
37752,Superior Valley 003,23750,Valid,H6,65.6,Found,2001.0,35.24742,-117.0999,"(35.24742, -117.0999)",8.0,78.0
37753,Superior Valley 004,23751,Valid,L6,15.3,Found,2001.0,35.23533,-117.1005,"(35.23533, -117.1005)",8.0,78.0
37754,Superior Valley 005,23752,Valid,H6,32.92,Found,2001.0,35.238,-117.0365,"(35.238, -117.0365)",8.0,78.0
37755,Superior Valley 006,23753,Valid,H6,78.5,Found,2001.0,35.23883,-117.02667,"(35.23883, -117.02667)",8.0,78.0
37756,Superior Valley 007,23754,Valid,L6,67.21,Found,2001.0,35.23833,-117.03283,"(35.23833, -117.03283)",8.0,78.0
37757,Superior Valley 008,23755,Valid,L6,77.44,Found,2001.0,35.236,-117.044,"(35.236, -117.044)",8.0,78.0
37758,Superior Valley 009,23756,Valid,L6,116.42,Found,2001.0,35.23583,-117.044,"(35.23583, -117.044)",8.0,78.0
37759,Superior Valley 010,23757,Valid,L4,26.26,Found,2001.0,35.23633,-117.04317,"(35.23633, -117.04317)",8.0,78.0
37760,Superior Valley 011,23758,Valid,H6,2.52,Found,2001.0,35.23617,-117.043,"(35.23617, -117.043)",8.0,78.0
37761,Superior Valley 013,32767,Valid,L5,2.74,Found,2002.0,35.23333,-117.03945,"(35.23333, -117.03945)",8.0,78.0
37762,Superior Valley 014,34064,Valid,Acapulcoite,1.77,Found,2002.0,35.236,-117.04212,"(35.236, -117.04212)",8.0,78.0
37763,Superior Valley 018,32768,Valid,H5,2.74,Found,2002.0,35.23667,-117.03945,"(35.23667, -117.03945)",8.0,78.0
37765,Superior Valley 020,31331,Valid,L6,307.75,Found,2003.0,35.23858,-117.02628,"(35.23858, -117.02628)",8.0,78.0
37766,Superior Valley 022,31332,Valid,H5,38.9,Found,2004.0,35.23705,-117.01618,"(35.23705, -117.01618)",8.0,78.0
37767,Superior Valley 026,44801,Valid,L4,15.8,Found,2006.0,35.23625,-117.04638,"(35.23625, -117.04638)",8.0,78.0
37768,Superstition Mountain,23759,Valid,H5,333.0,Found,2000.0,32.87083,-115.7825,"(32.87083, -115.7825)",8.0,1190.0
37769,Surprise Springs,23761,Valid,"Iron, IAB-sLL",1500.0,Found,1899.0,34.16667,-115.91667,"(34.16667, -115.91667)",8.0,78.0
37771,Sutton,23763,Valid,H5,7600.0,Found,1964.0,40.6,-97.86667,"(40.6, -97.86667)",19.0,450.0
37776,Suwanee Spring,23768,Valid,L5,1200.0,Found,1979.0,34.95,-107.16667,"(34.95, -107.16667)",11.0,617.0
37778,Sweetwater,23770,Valid,H5,1760.0,Found,1961.0,32.55,-100.41667,"(32.55, -100.41667)",23.0,3187.0
37783,Tacoma,23777,Valid,"Iron, IAB complex",16.7,Found,1925.0,47.25,-122.41667,"(47.25, -122.41667)",6.0,3210.0
37785,Tafoya (a),23780,Valid,H4,270.0,Found,1951.0,36.45,-104.1,"(36.45, -104.1)",11.0,2537.0
37786,Tafoya (b),23781,Valid,H5,490.0,Found,1951.0,36.45,-104.1,"(36.45, -104.1)",11.0,2537.0
37788,Taiban,23785,Valid,L5,25000.0,Found,1934.0,34.45,-104.01667,"(34.45, -104.01667)",11.0,610.0
37789,Taiban (b),23786,Valid,LL6,641.0,Found,1984.0,34.45,-104.01667,"(34.45, -104.01667)",11.0,610.0
37794,Talpa,23793,Valid,H6,13000.0,Found,1963.0,31.86667,-99.58333,"(31.86667, -99.58333)",23.0,3109.0
37795,Tamarack,51737,Valid,"Iron, IIAB",41.0,Found,2004.0,44.93389,-116.43167,"(44.93389, -116.43167)",5.0,1660.0
37896,Tarlton,23880,Valid,H4,226.5,Found,1967.0,39.32,-82.37,"(39.32, -82.37)",38.0,2664.0
37900,Tatum,23886,Valid,H4,1787.0,Found,1938.0,33.23333,-103.44167,"(33.23333, -103.44167)",11.0,1980.0
37905,Tazewell,23891,Valid,"Iron, IAB-sLH",27000.0,Found,1853.0,36.43333,-83.75,"(36.43333, -83.75)",39.0,2000.0
37906,Techado,23892,Valid,"Iron, IIE",810.0,Found,1983.0,34.53333,-108.35,"(34.53333, -108.35)",11.0,2534.0
37907,Tell,23893,Valid,H6,16600.0,Found,1930.0,34.38333,-100.4,"(34.38333, -100.4)",23.0,829.0
37908,Temple,23894,Valid,L6,5000.0,Found,1959.0,31.11667,-97.3,"(31.11667, -97.3)",23.0,821.0
37909,Temple Bar,23895,Valid,CR,106.0,Found,1998.0,35.91667,-114.43333,"(35.91667, -114.43333)",7.0,8.0
37917,Texline,23906,Valid,H5,26200.0,Found,1937.0,36.4,-103.01667,"(36.4, -103.01667)",11.0,837.0
38004,Thomson,23973,Valid,L6,218.0,Found,1888.0,33.46667,-82.48333,"(33.46667, -82.48333)",31.0,192.0
38005,Thoreau,23974,Valid,"Iron, IAB complex",500.0,Found,1954.0,35.28333,-108.26667,"(35.28333, -108.26667)",11.0,2536.0
38007,Thumb Butte,53890,Valid,H3.8,105.0,Found,2008.0,35.16993,-114.45585,"(35.16993, -114.45585)",7.0,8.0
38012,Thurman,23980,Valid,OC,1959.0,Found,1965.0,39.52167,-103.16667,"(39.52167, -103.16667)",9.0,30.0
38032,Tierra Blanca,23988,Valid,Winonaite,860.0,Found,1965.0,34.93333,-102.01667,"(34.93333, -102.01667)",23.0,790.0
38042,Timber Creek,24000,Valid,L4,7.0,Found,1982.0,34.98333,-101.73333,"(34.98333, -101.73333)",23.0,790.0
38043,Timber Lake,57160,Valid,H3,8660.0,Found,2011.0,45.425,-101.097,"(45.425, -101.097)",21.0,2638.0
38049,Tinnie,24006,Valid,"Iron, IVB",15300.0,Found,1978.0,33.38333,-105.25,"(33.38333, -105.25)",11.0,613.0
38050,Tishomingo,24010,Valid,"Iron, ungrouped",260000.0,Found,1965.0,34.25,-96.68333,"(34.25, -96.68333)",20.0,706.0
38052,Tobe,24014,Valid,H4,5386.0,Found,1963.0,37.2,-103.58333,"(37.2, -103.58333)",9.0,1013.0
38054,Tokio (a),24016,Valid,H5,6600.0,Found,1974.0,33.21667,-102.63167,"(33.21667, -102.63167)",23.0,2966.0
38055,Tokio (b),24017,Valid,OC,823.0,Found,1974.0,33.205,-102.65833,"(33.205, -102.65833)",23.0,2966.0
38057,Tombigbee River,24021,Valid,"Iron, IIG",43000.0,Found,1859.0,32.23333,-88.2,"(32.23333, -88.2)",29.0,1494.0
38058,Tomhannock Creek,24022,Valid,H5,1500.0,Found,1863.0,42.88333,-73.6,"(42.88333, -73.6)",47.0,2138.0
38059,Tonganoxie,24025,Valid,"Iron, IIIAB",11800.0,Found,1886.0,39.08333,-95.11667,"(39.08333, -95.11667)",17.0,1240.0
38068,Toulon,24035,Valid,H5,1214.5,Found,1962.0,41.11667,-89.80833,"(41.11667, -89.80833)",34.0,137.0
38070,Travis County (a),24040,Valid,H5,175400.0,Found,1889.0,30.3,-97.7,"(30.3, -97.7)",23.0,2924.0
38071,Travis County (b),24041,Valid,H4,5900.0,Found,1889.0,30.55556,-97.95278,"(30.55556, -97.95278)",23.0,2924.0
38072,Trenton,24045,Valid,"Iron, IIIAB",505000.0,Found,1858.0,43.36667,-88.13333,"(43.36667, -88.13333)",41.0,887.0
38077,Trilby Wash,35339,Valid,L4,846.0,Found,2005.0,33.91667,-112.55,"(33.91667, -112.55)",7.0,989.0
38078,Truckton,24055,Valid,H5,43.4,Found,1978.0,38.58139,-104.07667,"(38.58139, -104.07667)",9.0,1447.0
38079,Tryon,24056,Valid,L6,15900.0,Found,1934.0,41.55,-100.96667,"(41.55, -100.96667)",19.0,465.0
38081,Tucson,24061,Valid,"Iron, ungrouped",975000.0,Found,1850.0,31.85,-110.96667,"(31.85, -110.96667)",7.0,942.0
38082,Tule Draw,24064,Valid,H5,2300.0,Found,1981.0,34.66667,-102.0,"(34.66667, -102.0)",23.0,828.0
38083,Tule Valley,24065,Valid,L6,17.69,Found,2001.0,38.99861,-113.38167,"(38.99861, -113.38167)",13.0,898.0
38085,Tule Valley Hardpan 001,54682,Valid,L5,5.1,Found,2009.0,38.94306,-113.37833,"(38.94306, -113.37833)",13.0,898.0
38086,Tule Valley Hardpan 002,54683,Valid,H5,1.32,Found,2009.0,38.945,-113.38222,"(38.945, -113.38222)",13.0,898.0
38087,Tulia (a),24066,Valid,H3-4,86000.0,Found,1917.0,34.61667,-101.95,"(34.61667, -101.95)",23.0,799.0
38088,Tulia (b),24067,Valid,L6,4800.0,Found,1917.0,34.53333,-101.7,"(34.53333, -101.7)",23.0,799.0
38090,Tulia (d),24069,Valid,H6,17700.0,Found,1981.0,34.60667,-101.76667,"(34.60667, -101.76667)",23.0,799.0
38091,Tulia (iron),24070,Valid,Iron,190.0,Found,1969.0,34.555,-101.63,"(34.555, -101.63)",23.0,799.0
38092,Tungsten Mountain 001,24072,Valid,H4,31.73,Found,2000.0,39.63611,-117.65472,"(39.63611, -117.65472)",10.0,2357.0
38093,Tungsten Mountain 002,24073,Valid,H6,11.3,Found,2001.0,39.67357,-117.60432,"(39.67357, -117.60432)",10.0,2357.0
38094,Tungsten Mountain 003,24074,Valid,H4,7.8,Found,2001.0,39.68449,-117.62072,"(39.68449, -117.62072)",10.0,2357.0
38095,Tungsten Mountain 004,24075,Valid,H6,8.1,Found,2001.0,39.68444,-117.62022,"(39.68444, -117.62022)",10.0,2357.0
38096,Tungsten Mountain 005,24076,Valid,L6,4.7,Found,2001.0,39.6844,-117.62007,"(39.6844, -117.62007)",10.0,2357.0
38097,Tungsten Mountain 006,24077,Valid,L6,8.8,Found,2001.0,39.68436,-117.62018,"(39.68436, -117.62018)",10.0,2357.0
38098,Tungsten Mountain 007,24078,Valid,H5,44.0,Found,2001.0,39.68518,-117.62105,"(39.68518, -117.62105)",10.0,2357.0
38099,Tungsten Mountain 008,24079,Valid,H5,7.0,Found,2001.0,39.68072,-117.62778,"(39.68072, -117.62778)",10.0,2357.0
38100,Tungsten Mountain 009,24080,Valid,H4,31.0,Found,2001.0,39.68035,-117.62918,"(39.68035, -117.62918)",10.0,2357.0
38101,Tungsten Mountain 010,24081,Valid,H5,13.4,Found,2001.0,39.68432,-117.62052,"(39.68432, -117.62052)",10.0,2357.0
38102,Tungsten Mountain 011,50908,Valid,CV3,186.52,Found,2003.0,39.683333,-117.616667,"(39.683333, -117.616667)",10.0,2357.0
38103,Tungsten Mountain 113,35730,Valid,H4/5,4.48,Found,2004.0,39.67917,-117.62675,"(39.67917, -117.62675)",10.0,2357.0
38104,Tungsten Mountain 204,51585,Valid,H4,41.6,Found,2005.0,39.67888,-117.62945,"(39.67888, -117.62945)",10.0,2357.0
38105,Tungsten Mountain 533,51851,Valid,H5,25.3,Found,2007.0,39.68945,-117.62358,"(39.68945, -117.62358)",10.0,2357.0
38106,Tungsten Mountain 535,51852,Valid,H4,26.1,Found,2007.0,39.68908,-117.62257,"(39.68908, -117.62257)",10.0,2357.0
38107,Tungsten Mountain 541,52014,Valid,H3.8,5.7,Found,2007.0,39.6884,-117.62422,"(39.6884, -117.62422)",10.0,2357.0
38108,Tungsten Mountain 542,51853,Valid,H5,4.6,Found,2007.0,39.6872,-117.62618,"(39.6872, -117.62618)",10.0,2357.0
